order_id,loss_date,billing_system,brand,losing_nbn_speed,state,gaining_provider,gaining_nbn_speed
Order_ID_4293,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,NSW,X Integrity,Speed250
Order_ID_4294,2023-9-10,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_4295,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,NSW,CAN Ltd,Speed100-20
Order_ID_4296,2023-9-10,Tech_Billing,ABC Ltd,Speed25,VIC,CAN Ltd,Speed25
Order_ID_4297,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed100-20
Order_ID_4298,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,VIC,CAN Ltd,Speed25
Order_ID_4299,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4300,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed100-20
Order_ID_4301,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed100-20
Order_ID_4302,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,ACT,BB Ltd,Speed100
Order_ID_4303,2023-9-10,Tech_Billing,ABC Ltd,Speed1000,NSW,Super Pty Ltd,Speed1000
Order_ID_4304,2023-9-10,Tech_Billing,ABC Ltd,Speed50,NSW,CAN Ltd,Speed100
Order_ID_4305,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_4306,2023-9-10,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed100-20
Order_ID_4307,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,Fone Company,Speed50
Order_ID_4308,2023-9-11,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_4309,2023-9-11,Tech_Billing,ABC Ltd,Speed250,VIC,Opal Pty Ltd,Speed250
Order_ID_4310,2023-9-11,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_4311,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_4312,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_4313,2023-9-11,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_4314,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_4315,2023-9-11,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed25
Order_ID_4316,2023-9-11,Tech_Billing,ABC Ltd,Speed25,QLD,BB Ltd,Speed50
Order_ID_4317,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4318,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_4319,2023-9-11,Tech_Billing,ABC Ltd,Speed50,SA,Phone Company,Speed100-20
Order_ID_4320,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,SA,Phone Company,Speed100-20
Order_ID_4321,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,Excel Limited,Speed100-20
Order_ID_4322,2023-9-11,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4323,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4324,2023-9-11,Tech_Billing,ABC Ltd,Speed25,NSW,G2 Tele Pty Ltd,Speed25
Order_ID_4325,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed25
Order_ID_4326,2023-9-11,Tech_Billing,ABC Ltd,Speed25,NSW,G2 Tele Pty Ltd,Speed25
Order_ID_4327,2023-9-11,Tech_Billing,ABC Ltd,Speed25,VIC,Phone Company,Speed50
Order_ID_4328,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_4329,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_4330,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100-20
Order_ID_4331,2023-9-11,Tech_Billing,ABC Ltd,Speed1000,NSW,Super Pty Ltd,Speed1000
Order_ID_4332,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,WA,Opal Pty Ltd,Speed50
Order_ID_4333,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_4334,2023-9-11,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed100-20
Order_ID_4335,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,ACT,Opal Pty Ltd,Speed50
Order_ID_4336,2023-9-11,Tech_Billing,ABC Ltd,Speed25,VIC,Opal Pty Ltd,Speed50
Order_ID_4337,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100
Order_ID_4338,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_4339,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed250
Order_ID_4340,2023-9-11,Tech_Billing,ABC Ltd,Speed25,VIC,Opal Pty Ltd,Speed100-20
Order_ID_4341,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_4342,2023-9-11,Tech_Billing,ABC Ltd,Speed250,VIC,Opal Pty Ltd,Speed250
Order_ID_4343,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_4344,2023-9-11,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed100-20
Order_ID_4345,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,Super Pty Ltd,Speed100-20
Order_ID_4346,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100-20
Order_ID_4347,2023-9-11,Tech_Billing,ABC Ltd,Speed25,VIC,EXX Ptd Ltd,Speed50
Order_ID_4348,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4349,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_4350,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4351,2023-9-11,Tech_Billing,ABC Ltd,Speed25,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4352,2023-9-11,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_4353,2023-9-11,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4354,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_4355,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4356,2023-9-11,Tech_Billing,ABC Ltd,Speed25,SA,G2 Tele Pty Ltd,Speed50
Order_ID_4357,2023-9-11,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed100-20
Order_ID_4358,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed100-20
Order_ID_4359,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,QLD,Phone Company,Speed100-20
Order_ID_4360,2023-9-11,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed50
Order_ID_4361,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,Source Ltd,Speed100-20
Order_ID_4362,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,Source Ltd,Speed100-20
Order_ID_4363,2023-9-11,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4364,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4365,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100
Order_ID_4366,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,WA,Source Ltd,Speed50
Order_ID_4367,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_4368,2023-9-11,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed25
Order_ID_4369,2023-9-11,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_4370,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_4371,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,Source Ltd,Speed100-20
Order_ID_4372,2023-9-11,Tech_Billing,ABC Ltd,Speed25,QLD,EXX Ptd Ltd,Speed50
Order_ID_4373,2023-9-11,Tech_Billing,ABC Ltd,Speed50,WA,Super Pty Ltd,Speed50
Order_ID_4374,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100-20
Order_ID_4375,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4376,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,NSW,Excel Limited,Speed50
Order_ID_4377,2023-9-11,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_4378,2023-9-11,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed100-20
Order_ID_4379,2023-9-11,Tech_Billing,ABC Ltd,Speed50,QLD,Phone Company,Speed25
Order_ID_4380,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,Source Ltd,Speed50
Order_ID_4381,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed100-20
Order_ID_4382,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,Super Pty Ltd,Speed250
Order_ID_4383,2023-9-12,Tech_Billing,ABC Ltd,Speed25,VIC,Idea Ltd,Speed100-20
Order_ID_4384,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_4385,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed100
Order_ID_4386,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_4387,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4388,2023-9-12,Tech_Billing,ABC Ltd,Speed1000,NSW,Super Pty Ltd,Speed1000
Order_ID_4389,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_4390,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed25
Order_ID_4391,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed25
Order_ID_4392,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4393,2023-9-12,Tech_Billing,ABC Ltd,Speed250,NSW,Super Pty Ltd,Speed250
Order_ID_4394,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_4395,2023-9-12,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4396,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed25
Order_ID_4397,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4398,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed100-20
Order_ID_4399,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4400,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_4401,2023-9-12,Tech_Billing,ABC Ltd,Speed25,QLD,Opal Pty Ltd,Speed50
Order_ID_4402,2023-9-12,Tech_Billing,ABC Ltd,Speed25,VIC,Opal Pty Ltd,Speed50
Order_ID_4403,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_4404,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_4405,2023-9-12,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed25
Order_ID_4406,2023-9-12,Tech_Billing,ABC Ltd,Speed50,WA,SuperTel,Speed100-20
Order_ID_4407,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,Source Ltd,Speed25
Order_ID_4408,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4409,2023-9-12,Tech_Billing,ABC Ltd,Speed50,TAS,G2 Tele Pty Ltd,Speed50
Order_ID_4410,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed25
Order_ID_4411,2023-9-12,Tech_Billing,ABC Ltd,Speed50,WA,ANT Telecom,Speed100-20
Order_ID_4412,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_4413,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4414,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,WA,BB Ltd,Speed100-20
Order_ID_4415,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_4416,2023-9-12,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_4417,2023-9-12,Tech_Billing,ABC Ltd,Speed50,QLD,Phone Company,Speed100-20
Order_ID_4418,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_4419,2023-9-12,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4420,2023-9-12,Tech_Billing,ABC Ltd,Speed50,QLD,SuperTel,Speed50
Order_ID_4421,2023-9-12,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_4422,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed25
Order_ID_4423,2023-9-12,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed25
Order_ID_4424,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,WA,BB Ltd,Speed50
Order_ID_4425,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100-20
Order_ID_4426,2023-9-12,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed25
Order_ID_4427,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,NSW,CAN Ltd,Speed50
Order_ID_4428,2023-9-12,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_4429,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed25
Order_ID_4430,2023-9-12,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed50
Order_ID_4431,2023-9-12,Tech_Billing,ABC Ltd,Speed25,QLD,BB Ltd,Speed25
Order_ID_4432,2023-9-12,Tech_Billing,ABC Ltd,Speed100,WA,SuperTel,Speed100-20
Order_ID_4433,2023-9-12,Tech_Billing,ABC Ltd,Speed25,QLD,ANT Telecom,Speed50
Order_ID_4434,2023-9-12,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4435,2023-9-12,Tech_Billing,ABC Ltd,Speed1000,WA,Idea Ltd,Speed250
Order_ID_4436,2023-9-13,Tech_Billing,ABC Ltd,Speed25,VIC,Idea Ltd,Speed25
Order_ID_4437,2023-9-13,Tech_Billing,ABC Ltd,Speed1000,NSW,Idea Ltd,Speed250
Order_ID_4438,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,SA,Opal Pty Ltd,Speed50
Order_ID_4439,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed25
Order_ID_4440,2023-9-13,Tech_Billing,ABC Ltd,Speed100,NSW,Opal Pty Ltd,Speed1000
Order_ID_4441,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_4442,2023-9-13,Tech_Billing,ABC Ltd,Speed250,WA,Super Pty Ltd,Speed1000
Order_ID_4443,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_4444,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100-20
Order_ID_4445,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed100-20
Order_ID_4446,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_4447,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_4448,2023-9-13,Tech_Billing,ABC Ltd,Speed25,QLD,Phone Company,Speed100-20
Order_ID_4449,2023-9-13,Tech_Billing,ABC Ltd,Speed250,SA,EXX Ptd Ltd,Speed1000
Order_ID_4450,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_4451,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed25
Order_ID_4452,2023-9-13,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_4453,2023-9-13,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed1000
Order_ID_4454,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_4455,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed50
Order_ID_4456,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,ANT Telecom,Speed50
Order_ID_4457,2023-9-13,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed50
Order_ID_4458,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,VIC,Source Ltd,Speed50
Order_ID_4459,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,CAN Ltd,Speed50
Order_ID_4460,2023-9-13,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4461,2023-9-13,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed250
Order_ID_4462,2023-9-13,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed12
Order_ID_4463,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed50
Order_ID_4464,2023-9-13,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4465,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_4466,2023-9-13,Tech_Billing,ABC Ltd,Speed250,VIC,Phone Company,Speed1000
Order_ID_4467,2023-9-13,Tech_Billing,ABC Ltd,Speed1000,QLD,Idea Ltd,Speed250
Order_ID_4468,2023-9-13,Tech_Billing,ABC Ltd,Speed50,SA,Opal Pty Ltd,Speed100-20
Order_ID_4469,2023-9-13,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_4470,2023-9-13,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed250
Order_ID_4471,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,SA,Source Ltd,Speed100-20
Order_ID_4472,2023-9-13,Tech_Billing,ABC Ltd,Speed50,WA,BB Ltd,Speed50
Order_ID_4473,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_4474,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_4475,2023-9-13,Tech_Billing,ABC Ltd,Speed25,NSW,ANT Telecom,Speed50
Order_ID_4476,2023-9-13,Tech_Billing,ABC Ltd,Speed25,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_4477,2023-9-13,Tech_Billing,ABC Ltd,Speed25,VIC,EXX Ptd Ltd,Speed25
Order_ID_4478,2023-9-13,Tech_Billing,ABC Ltd,Speed50,NSW,Source Ltd,Speed50
Order_ID_4479,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,WA,Opal Pty Ltd,Speed100-20
Order_ID_4480,2023-9-13,Tech_Billing,ABC Ltd,Speed50,SA,Super Pty Ltd,Speed12
Order_ID_4481,2023-9-13,Tech_Billing,ABC Ltd,Speed100-20,SA,Phone Company,Speed1000
Order_ID_4482,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed100-20
Order_ID_4483,2023-9-14,Tech_Billing,ABC Ltd,Speed25,VIC,Opal Pty Ltd,Speed1000
Order_ID_4484,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed50
Order_ID_4485,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_4486,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Super Pty Ltd,Speed1000
Order_ID_4487,2023-9-14,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed100-20
Order_ID_4488,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100-20
Order_ID_4489,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_4490,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_4491,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_4492,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed100-20
Order_ID_4493,2023-9-14,Tech_Billing,ABC Ltd,Speed1000,QLD,Super Pty Ltd,Speed1000
Order_ID_4494,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_4495,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100-20
Order_ID_4496,2023-9-14,Tech_Billing,ABC Ltd,Speed50,WA,BB Ltd,Speed25
Order_ID_4497,2023-9-14,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100
Order_ID_4498,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,TAS,Idea Ltd,Speed25
Order_ID_4499,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4500,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Fone Company,Speed50
Order_ID_4501,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,Excel Limited,Speed50
Order_ID_4502,2023-9-14,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_4503,2023-9-14,Tech_Billing,ABC Ltd,Speed25,QLD,Opal Pty Ltd,Speed50
Order_ID_4504,2023-9-14,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_4505,2023-9-14,Tech_Billing,ABC Ltd,Speed25,NSW,Opal Pty Ltd,Speed50
Order_ID_4506,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed100-20
Order_ID_4507,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed250
Order_ID_4508,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed100-20
Order_ID_4509,2023-9-14,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_4510,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed50
Order_ID_4511,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_4512,2023-9-14,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_4513,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_4514,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed100
Order_ID_4515,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4516,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,EXX Ptd Ltd,Speed50
Order_ID_4517,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_4518,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed50
Order_ID_4519,2023-9-14,Tech_Billing,ABC Ltd,Speed50,VIC,Phone Company,Speed100-20
Order_ID_4520,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_4521,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed250
Order_ID_4522,2023-9-14,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_4523,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed50
Order_ID_4524,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed250
Order_ID_4525,2023-9-14,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_4526,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_4527,2023-9-14,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_4528,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed100-20
Order_ID_4529,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed1000
Order_ID_4530,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_4531,2023-9-14,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed250
Order_ID_4532,2023-9-14,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed25
Order_ID_4533,2023-9-14,Tech_Billing,ABC Ltd,Speed1000,VIC,Connection Ltd,Speed1000
Order_ID_4534,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_4535,2023-9-14,Tech_Billing,ABC Ltd,Speed50,VIC,EXX Ptd Ltd,Speed100
Order_ID_4536,2023-9-14,Tech_Billing,ABC Ltd,Speed50,NSW,CAN Ltd,Speed25
